time,size,num_batch
0.808598518371582,100,401
0.6503911018371582,200,201
0.6108808517456055,300,134
0.5274617671966553,400,101
0.6048002243041992,500,81
0.5565648078918457,600,67
0.5037281513214111,700,58
0.5403497219085693,800,51
0.5182936191558838,900,45
0.5359025001525879,1000,41
0.5197443962097168,1100,37
0.5210385322570801,1200,34
0.5085947513580322,1300,31
0.4976727962493897,1400,29
0.5005059242248535,1500,27
0.5226044654846191,1600,26
0.5496447086334229,1700,24
0.6002521514892578,1800,23
0.5946903228759766,1900,22
0.702852725982666,2000,21
0.6396420001983643,2100,20
0.6278979778289795,2200,19
0.7255859375,2300,18
0.5921518802642822,2400,17
0.6274182796478271,2500,17
0.6852014064788818,2600,16
0.6542394161224365,2700,15
0.6632161140441895,2800,15
0.6801798343658447,2900,14
0.5984072685241699,3000,14
0.5330431461334229,3100,13
0.5400462150573729,3200,13
0.5305075645446777,3300,13
0.593191385269165,3400,12
0.5604255199432373,3500,12
0.6827168464660645,3600,12
0.6121084690093994,3700,11
0.6354258060455322,3800,11
0.5483698844909668,3900,11
0.5161943435668945,4000,11
0.5396115779876709,4100,10
0.5773003101348877,4200,10
0.568737268447876,4300,10
0.5681884288787842,4400,10
0.6067321300506592,4500,9
0.6480274200439453,4600,9
0.59761643409729,4700,9
0.5763413906097412,4800,9
0.5793943405151367,4900,9
0.5755152702331543,5000,9
0.9343373775482178,100,401
0.6201584339141846,200,201
0.6262516975402832,300,134
0.5428302288055421,400,101
0.5581099987030029,500,81
0.5289003849029541,600,67
0.5133984088897705,700,58
0.5337526798248291,800,51
0.5951628684997559,900,45
0.5690510272979736,1000,41
0.5592412948608398,1100,37
0.5275170803070068,1200,34
0.5336592197418213,1300,31
0.5084667205810547,1400,29
0.5373749732971191,1500,27
0.5276241302490234,1600,26
0.573946475982666,1700,24
0.5541653633117676,1800,23
0.5322196483612059,1900,22
0.5383055210113525,2000,21
0.5329072475433351,2100,20
0.5518953800201416,2200,19
0.5479257106781006,2300,18
0.5384283065795898,2400,17
0.5704381465911865,2500,17
0.5286407470703125,2600,16
0.5456385612487793,2700,15
0.5337090492248535,2800,15
0.5370240211486816,2900,14
0.5934665203094482,3000,14
0.5616359710693359,3100,13
0.5483181476593018,3200,13
0.5371603965759277,3300,13
0.5358283519744873,3400,12
0.5552384853363037,3500,12
0.5978274345397949,3600,12
0.5877518653869629,3700,11
0.6342732906341553,3800,11
0.5697977542877197,3900,11
0.7059834003448486,4000,11
0.5887112617492676,4100,10
0.6327054500579834,4200,10
0.5859932899475098,4300,10
0.6154770851135254,4400,10
0.5807619094848633,4500,9
0.6663546562194824,4600,9
0.6938669681549072,4700,9
0.6406610012054443,4800,9
0.73551344871521,4900,9
0.9546592235565186,5000,9
1.0874145030975342,100,401
0.9468321800231934,200,201
0.720189094543457,300,134
0.5388619899749756,400,101
0.5182466506958008,500,81
0.5082962512969971,600,67
0.5127074718475342,700,58
0.5193743705749512,800,51
0.5069103240966797,900,45
0.5152692794799805,1000,41
0.5031223297119141,1100,37
0.5225763320922852,1200,34
0.5089163780212402,1300,31
0.5059971809387207,1400,29
0.5035419464111328,1500,27
0.5056188106536865,1600,26
0.614377498626709,1700,24
0.6181056499481201,1800,23
0.6199402809143066,1900,22
0.5888044834136963,2000,21
0.5370519161224365,2100,20
0.5732107162475586,2200,19
0.5554046630859375,2300,18
0.5423247814178467,2400,17
0.5363128185272217,2500,17
0.5740213394165039,2600,16
0.5566201210021973,2700,15
0.564582347869873,2800,15
0.5520198345184326,2900,14
0.5640919208526611,3000,14
0.5514416694641113,3100,13
0.579901933670044,3200,13
0.6000440120697021,3300,13
0.5824940204620361,3400,12
0.556269645690918,3500,12
0.5471811294555664,3600,12
0.540630578994751,3700,11
0.5669212341308594,3800,11
0.5832159519195557,3900,11
0.5540037155151367,4000,11
0.5839147567749023,4100,10
0.5703897476196289,4200,10
0.56451416015625,4300,10
0.5594980716705322,4400,10
0.5695595741271973,4500,9
0.5702919960021973,4600,9
0.5771770477294922,4700,9
0.5704104900360107,4800,9
0.5683205127716064,4900,9
0.6639084815979004,5000,9
