time,size,num_batch
1.1836888790130615,100,501
0.7849893569946289,200,251
0.6784160137176514,300,167
0.6479439735412598,400,126
0.640841007232666,500,101
0.6266956329345703,600,84
0.7016379833221436,700,72
0.7215094566345215,800,63
0.6521725654602051,900,56
0.6196043491363525,1000,51
0.6511929035186768,1100,46
0.6271388530731201,1200,42
0.6365807056427002,1300,39
0.6193289756774902,1400,36
0.6761965751647949,1500,34
0.7039585113525391,1600,32
0.6427788734436035,1700,30
0.6565120220184326,1800,28
0.6222188472747803,1900,27
0.627084493637085,2000,26
0.6281161308288574,2100,24
0.6259765625,2200,23
0.6290216445922852,2300,22
0.6598803997039795,2400,21
0.6364567279815674,2500,21
0.7416822910308838,2600,20
0.7740695476531982,2700,19
0.6932518482208252,2800,18
0.6668546199798584,2900,18
0.6326756477355957,3000,17
0.6458361148834229,3100,17
0.695157527923584,3200,16
0.7093784809112549,3300,16
0.6890172958374023,3400,15
0.6760420799255371,3500,15
0.6459379196166992,3600,14
0.6430697441101074,3700,14
0.7847170829772949,3800,14
0.7428379058837891,3900,13
0.8762390613555908,4000,13
0.6951239109039307,4100,13
0.7118194103240967,4200,12
0.6575534343719482,4300,12
0.7772133350372314,4400,12
0.6884961128234863,4500,12
0.789684534072876,4600,11
0.8113133907318115,4700,11
0.8483567237854004,4800,11
0.7085041999816895,4900,11
0.8133351802825928,5000,11
1.526017427444458,100,501
0.8149056434631348,200,251
0.714984655380249,300,167
0.7183041572570801,400,126
0.6568372249603271,500,101
0.6189320087432861,600,84
0.6628844738006592,700,72
0.6192526817321777,800,63
0.6120784282684326,900,56
0.6149530410766602,1000,51
0.6049795150756836,1100,46
0.6180582046508789,1200,42
0.6206016540527344,1300,39
0.6258907318115234,1400,36
0.6810452938079834,1500,34
0.6188046932220459,1600,32
0.6372129917144775,1700,30
0.6109004020690918,1800,28
0.6135721206665039,1900,27
0.667285680770874,2000,26
0.6257095336914062,2100,24
0.6133382320404053,2200,23
0.6628873348236084,2300,22
0.6218066215515137,2400,21
0.6181151866912842,2500,21
0.7553398609161377,2600,20
0.7569873332977295,2700,19
0.7332901954650879,2800,18
0.7163815498352051,2900,18
0.6245341300964355,3000,17
0.6289353370666504,3100,17
0.6464385986328125,3200,16
0.6762971878051758,3300,16
0.6367619037628174,3400,15
0.6338155269622803,3500,15
0.6325759887695312,3600,14
0.6291437149047852,3700,14
0.6252844333648682,3800,14
0.6310651302337646,3900,13
0.635286808013916,4000,13
0.6286158561706543,4100,13
0.6253845691680908,4200,12
0.6270151138305664,4300,12
0.6358277797698975,4400,12
0.6298744678497314,4500,12
0.6504378318786621,4600,11
0.7030258178710938,4700,11
0.6464312076568604,4800,11
0.6236650943756104,4900,11
0.6325979232788086,5000,11
0.9737339019775391,100,501
0.7841506004333496,200,251
0.7652087211608887,300,167
0.6395254135131836,400,126
0.6185696125030518,500,101
0.6169629096984863,600,84
0.6093053817749023,700,72
0.6259198188781738,800,63
0.6071877479553223,900,56
0.7107365131378174,1000,51
0.6156914234161377,1100,46
0.6186413764953613,1200,42
0.632253885269165,1300,39
0.6296963691711426,1400,36
0.6398136615753174,1500,34
0.6692440509796143,1600,32
0.620781660079956,1700,30
0.6178717613220215,1800,28
0.6449246406555176,1900,27
0.6730704307556152,2000,26
0.6871445178985596,2100,24
0.6713552474975586,2200,23
0.6422073841094971,2300,22
0.7168960571289062,2400,21
0.6443543434143066,2500,21
0.6349201202392578,2600,20
0.6337580680847168,2700,19
0.6444835662841797,2800,18
0.6941602230072021,2900,18
0.8156135082244873,3000,17
0.7972445487976074,3100,17
0.8188152313232422,3200,16
0.651336669921875,3300,16
0.8100814819335938,3400,15
0.6693165302276611,3500,15
0.7752292156219482,3600,14
0.8627195358276367,3700,14
0.7339508533477783,3800,14
0.7936408519744873,3900,13
0.8001022338867188,4000,13
0.7120535373687744,4100,13
0.735823392868042,4200,12
0.8255321979522705,4300,12
0.7481005191802979,4400,12
0.6821048259735107,4500,12
0.6654531955718994,4600,11
0.6376051902770996,4700,11
0.6428191661834717,4800,11
0.6358292102813721,4900,11
0.661210298538208,5000,11
