time,size,num_batch
1.426316499710083,100,551
0.8646748065948486,200,276
0.8770866394042969,300,184
1.0998165607452393,400,138
0.7755019664764404,500,111
1.0370299816131592,600,92
0.8197290897369385,700,79
0.7571024894714355,800,69
0.7260243892669678,900,62
0.7301154136657715,1000,56
0.7194178104400635,1100,51
0.7224109172821045,1200,46
0.7388389110565186,1300,43
0.7014853954315186,1400,40
0.726330041885376,1500,37
0.7674527168273926,1600,35
0.90598464012146,1700,33
0.7466497421264648,1800,31
0.7568361759185791,1900,29
0.8732209205627441,2000,28
0.707197904586792,2100,27
0.7564432621002197,2200,26
0.7762660980224609,2300,24
0.7907159328460693,2400,23
0.9121189117431641,2500,23
0.8013057708740234,2600,22
0.7341842651367188,2700,21
0.7721443176269531,2800,20
0.9031319618225098,2900,19
0.7036533355712891,3000,19
0.7177855968475342,3100,18
0.7208964824676514,3200,18
0.7217991352081299,3300,17
0.7545204162597656,3400,17
0.7169463634490967,3500,16
0.7111742496490479,3600,16
0.936030387878418,3700,15
0.8789243698120117,3800,15
1.2481155395507812,3900,15
0.9758734703063964,4000,14
1.0010218620300293,4100,14
0.8957774639129639,4200,14
0.7445118427276611,4300,13
0.7230925559997559,4400,13
0.7323019504547119,4500,13
0.7605676651000977,4600,12
0.7613368034362793,4700,12
0.757253885269165,4800,12
0.7327442169189453,4900,12
0.8081057071685791,5000,12
1.0540668964385986,100,551
1.4220077991485596,200,276
0.8141219615936279,300,184
0.8085455894470215,400,138
0.733551025390625,500,111
0.7305822372436523,600,92
0.850020170211792,700,79
0.8273344039916992,800,69
0.7457165718078613,900,62
1.0172662734985352,1000,56
0.9954230785369872,1100,51
0.9688076972961426,1200,46
0.9850082397460938,1300,43
0.687612771987915,1400,40
0.6976351737976074,1500,37
0.8224334716796875,1600,35
0.7338585853576659,1700,33
0.8318655490875244,1800,31
0.7825517654418945,1900,29
0.8795871734619141,2000,28
0.9130628108978271,2100,27
0.7435925006866455,2200,26
0.7322597503662109,2300,24
0.720895528793335,2400,23
0.733576774597168,2500,23
0.7315683364868164,2600,22
0.7831647396087646,2700,21
1.0414056777954102,2800,20
0.9511351585388184,2900,19
0.8104391098022461,3000,19
0.9939603805541992,3100,18
0.7104165554046631,3200,18
0.7059333324432373,3300,17
0.6952250003814697,3400,17
0.7019476890563965,3500,16
0.7119534015655518,3600,16
0.712916374206543,3700,15
0.7012474536895752,3800,15
0.7103908061981201,3900,15
0.7200939655303955,4000,14
0.7169897556304932,4100,14
0.7039525508880615,4200,14
0.744002103805542,4300,13
0.7421786785125732,4400,13
0.7358765602111816,4500,13
0.7490015029907227,4600,12
0.7528114318847656,4700,12
0.727426290512085,4800,12
0.7483804225921631,4900,12
0.7426869869232178,5000,12
1.0194902420043945,100,551
0.9386594295501709,200,276
1.0351109504699707,300,184
0.9198687076568604,400,138
0.8906233310699463,500,111
0.7007579803466797,600,92
0.6863806247711182,700,79
0.7181346416473389,800,69
0.7218854427337646,900,62
0.6965491771697998,1000,56
0.7131669521331787,1100,51
0.8937335014343262,1200,46
0.7592368125915527,1300,43
0.7313261032104492,1400,40
0.7082371711730957,1500,37
0.6954872608184814,1600,35
0.7111606597900391,1700,33
0.6997730731964111,1800,31
0.9200582504272461,1900,29
0.729302167892456,2000,28
0.7520277500152588,2100,27
1.0257086753845215,2200,26
0.8528003692626953,2300,24
0.8710944652557373,2400,23
0.7405776977539062,2500,23
0.7353556156158447,2600,22
0.7398254871368408,2700,21
0.914686918258667,2800,20
0.7280457019805908,2900,19
0.7380502223968506,3000,19
0.7228336334228516,3100,18
0.7200767993927002,3200,18
0.863523006439209,3300,17
0.7442457675933838,3400,17
0.7146525382995605,3500,16
0.7225399017333984,3600,16
0.705470085144043,3700,15
0.7362761497497559,3800,15
0.6979289054870605,3900,15
0.7288022041320801,4000,14
0.7467610836029053,4100,14
0.7156248092651367,4200,14
0.7539627552032471,4300,13
0.7283639907836914,4400,13
0.8038456439971924,4500,13
0.7558877468109131,4600,12
0.7615647315979004,4700,12
0.7741587162017822,4800,12
0.7690620422363281,4900,12
0.7870066165924072,5000,12
