time,size,num_batch
0.5545897483825684,100,251
0.3608775138854981,200,126
0.3621604442596436,300,84
0.3199729919433594,400,63
0.331679105758667,500,51
0.3116540908813477,600,42
0.30553150177001953,700,36
0.3215706348419189,800,32
0.3079802989959717,900,28
0.3045141696929932,1000,26
0.3191344738006592,1100,23
0.3162059783935547,1200,21
0.3031024932861328,1300,20
0.3279263973236084,1400,18
0.3287427425384521,1500,17
0.3105721473693848,1600,16
0.3123242855072021,1700,15
0.32337188720703125,1800,14
0.30646419525146484,1900,14
0.3130779266357422,2000,13
0.3168752193450928,2100,12
0.3203763961791992,2200,12
0.31574296951293945,2300,11
0.3179967403411865,2400,11
0.31180572509765625,2500,11
0.30925655364990234,2600,10
0.318986177444458,2700,10
0.3431735038757324,2800,9
0.3111367225646973,2900,9
0.31621885299682617,3000,9
0.3512661457061768,3100,9
0.31760454177856445,3200,8
0.31946325302124023,3300,8
0.3345656394958496,3400,8
0.3167576789855957,3500,8
0.33128857612609863,3600,7
0.33256173133850103,3700,7
0.32694244384765625,3800,7
0.31700611114501953,3900,7
0.31755828857421875,4000,7
0.3184792995452881,4100,7
0.3187093734741211,4200,6
0.32216334342956543,4300,6
0.31809234619140625,4400,6
0.3341162204742432,4500,6
0.3365356922149658,4600,6
0.3604292869567871,4700,6
0.3241698741912842,4800,6
0.3217456340789795,4900,6
0.32018518447875977,5000,6
0.5484459400177002,100,251
0.3619821071624756,200,126
0.33339786529541016,300,84
0.3371810913085937,400,63
0.3373589515686035,500,51
0.30666303634643555,600,42
0.33985543251037603,700,36
0.3100268840789795,800,32
0.3836116790771485,900,28
0.3365397453308105,1000,26
0.30966711044311523,1100,23
0.3235640525817871,1200,21
0.31728148460388184,1300,20
0.31012558937072754,1400,18
0.3117420673370361,1500,17
0.3092048168182373,1600,16
0.3082854747772217,1700,15
0.31500244140625,1800,14
0.40599417686462397,1900,14
0.3058421611785889,2000,13
0.30706357955932617,2100,12
0.3051877021789551,2200,12
0.3077521324157715,2300,11
0.3071925640106201,2400,11
0.30834269523620605,2500,11
0.3200137615203857,2600,10
0.31333136558532715,2700,10
0.33028507232666016,2800,9
0.3150289058685303,2900,9
0.3114387989044189,3000,9
0.3159730434417725,3100,9
0.3232240676879883,3200,8
0.3375222682952881,3300,8
0.3260681629180908,3400,8
0.3230242729187012,3500,8
0.33354783058166504,3600,7
0.32447195053100586,3700,7
0.3229663372039795,3800,7
0.3177073001861572,3900,7
0.3327486515045166,4000,7
0.3236725330352783,4100,7
0.3193066120147705,4200,6
0.3255157470703125,4300,6
0.3310024738311768,4400,6
0.3168778419494629,4500,6
0.3595247268676758,4600,6
0.33232688903808594,4700,6
0.3249843120574951,4800,6
0.3430898189544678,4900,6
0.3330254554748535,5000,6
0.4718501567840576,100,251
0.3542666435241699,200,126
0.33431506156921387,300,84
0.3299891948699951,400,63
0.33263421058654785,500,51
0.380448579788208,600,42
0.3445415496826172,700,36
0.3048083782196045,800,32
0.302593469619751,900,28
0.3126530647277832,1000,26
0.3084566593170166,1100,23
0.3135347366333008,1200,21
0.3074526786804199,1300,20
0.3399052619934082,1400,18
0.3103067874908447,1500,17
0.3069767951965332,1600,16
0.31154584884643555,1700,15
0.3252277374267578,1800,14
0.3090484142303467,1900,14
0.30828070640563965,2000,13
0.32246971130371094,2100,12
0.30451202392578125,2200,12
0.3093273639678955,2300,11
0.30862855911254883,2400,11
0.3075394630432129,2500,11
0.31807613372802734,2600,10
0.31348633766174316,2700,10
0.32932543754577637,2800,9
0.3229825496673584,2900,9
0.31680917739868164,3000,9
0.3940398693084717,3100,9
0.367816686630249,3200,8
0.3203864097595215,3300,8
0.377429723739624,3400,8
0.5474095344543457,3500,8
0.33452320098876953,3600,7
0.3825821876525879,3700,7
0.3539285659790039,3800,7
0.3832850456237793,3900,7
0.3685452938079834,4000,7
0.32917141914367676,4100,7
0.3926887512207031,4200,6
0.37595582008361816,4300,6
0.35261988639831543,4400,6
0.41924571990966797,4500,6
0.3536980152130127,4600,6
0.3925004005432129,4700,6
0.3584716320037842,4800,6
0.32141566276550293,4900,6
0.32200074195861816,5000,6
