time,size,num_batch
0.1022951602935791,100,51
0.07535791397094728,200,26
0.06933093070983888,300,17
0.06458759307861328,400,13
0.0647275447845459,500,11
0.06788992881774902,600,9
0.08071041107177734,700,8
0.07784247398376465,800,7
0.06130528450012208,900,6
0.060591459274291985,1000,6
0.05983424186706542,1100,5
0.06096696853637695,1200,5
0.0599055290222168,1300,4
0.060132503509521484,1400,4
0.06215667724609375,1500,4
0.06041646003723145,1600,4
0.06004524230957031,1700,3
0.05861139297485352,1800,3
0.05954718589782715,1900,3
0.060858488082885735,2000,3
0.05915093421936035,2100,3
0.05980896949768065,2200,3
0.0591733455657959,2300,3
0.06996965408325195,2400,3
0.09677004814147948,2500,3
0.1120138168334961,2600,2
0.08920693397521973,2700,2
0.05916953086853027,2800,2
0.05854654312133789,2900,2
0.06117415428161621,3000,2
0.05895805358886719,3100,2
0.0592648983001709,3200,2
0.0593104362487793,3300,2
0.0610191822052002,3400,2
0.05887031555175781,3500,2
0.07250571250915527,3600,2
0.05869531631469727,3700,2
0.06595325469970703,3800,2
0.058825492858886726,3900,2
0.059739351272583015,4000,2
0.0591433048248291,4100,2
0.05892181396484375,4200,2
0.059351444244384766,4300,2
0.0583498477935791,4400,2
0.06165266036987305,4500,2
0.06147027015686035,4600,2
0.05916571617126465,4700,2
0.060252189636230476,4800,2
0.058932065963745124,4900,2
0.05882573127746583,5000,2
0.09313321113586426,100,51
0.07564592361450195,200,26
0.06895971298217772,300,17
0.06435132026672362,400,13
0.09631228446960448,500,11
0.104996919631958,600,9
0.07434630393981934,700,8
0.06079792976379395,800,7
0.05997633934020996,900,6
0.06384539604187013,1000,6
0.0594015121459961,1100,5
0.060580253601074226,1200,5
0.0596311092376709,1300,4
0.06018280982971193,1400,4
0.060842275619506836,1500,4
0.05976510047912598,1600,4
0.060047149658203125,1700,3
0.059407234191894524,1800,3
0.05933022499084473,1900,3
0.06008481979370117,2000,3
0.06019401550292969,2100,3
0.059719085693359375,2200,3
0.05963563919067383,2300,3
0.0600731372833252,2400,3
0.0587303638458252,2500,3
0.058817863464355476,2600,2
0.06128501892089844,2700,2
0.05879950523376465,2800,2
0.06008815765380859,2900,2
0.05964803695678711,3000,2
0.058785676956176765,3100,2
0.05886387825012208,3200,2
0.05965423583984375,3300,2
0.05918645858764648,3400,2
0.05986762046813965,3500,2
0.059728384017944336,3600,2
0.059130430221557624,3700,2
0.06049489974975586,3800,2
0.060855865478515625,3900,2
0.0588381290435791,4000,2
0.05942177772521973,4100,2
0.05931425094604492,4200,2
0.05892777442932129,4300,2
0.06043863296508789,4400,2
0.05896711349487305,4500,2
0.0589449405670166,4600,2
0.059644222259521484,4700,2
0.060389280319213874,4800,2
0.05939030647277833,4900,2
0.05936002731323242,5000,2
0.15517115592956543,100,51
0.13209128379821777,200,26
0.06958675384521484,300,17
0.06447267532348633,400,13
0.06471848487854004,500,11
0.08199644088745117,600,9
0.06269502639770508,700,8
0.06057548522949219,800,7
0.06085968017578125,900,6
0.06070828437805176,1000,6
0.05988335609436035,1100,5
0.05959010124206543,1200,5
0.059610843658447266,1300,4
0.0598757266998291,1400,4
0.05985236167907715,1500,4
0.05918478965759277,1600,4
0.06032752990722656,1700,3
0.06071782112121582,1800,3
0.060167789459228516,1900,3
0.05963277816772461,2000,3
0.059303998947143555,2100,3
0.05960416793823242,2200,3
0.05965757369995117,2300,3
0.06218242645263672,2400,3
0.05941128730773926,2500,3
0.05892539024353027,2600,2
0.05895566940307617,2700,2
0.05925488471984863,2800,2
0.05947732925415039,2900,2
0.05845808982849121,3000,2
0.059125423431396484,3100,2
0.05942535400390625,3200,2
0.059343576431274414,3300,2
0.06104397773742676,3400,2
0.0606074333190918,3500,2
0.05908465385437012,3600,2
0.05905914306640625,3700,2
0.05941176414489746,3800,2
0.05970263481140137,3900,2
0.05914568901062012,4000,2
0.062117815017700195,4100,2
0.058859825134277344,4200,2
0.05928349494934082,4300,2
0.05941581726074219,4400,2
0.058988332748413086,4500,2
0.05955243110656738,4600,2
0.059035539627075195,4700,2
0.05862617492675781,4800,2
0.05894875526428223,4900,2
0.058945655822753906,5000,2
