time,size,num_batch
0.7302143573760986,100,351
0.6023151874542236,200,176
0.6109509468078613,300,117
0.5590419769287109,400,88
0.4842734336853027,500,71
0.4391310214996338,600,59
0.4976294040679932,700,51
0.4925868511199951,800,44
0.522125244140625,900,39
0.4851367473602295,1000,36
0.46172618865966797,1100,32
0.4510231018066406,1200,30
0.4392073154449463,1300,27
0.4434788227081299,1400,26
0.4420804977416992,1500,24
0.4404752254486084,1600,22
0.4437229633331299,1700,21
0.4533042907714844,1800,20
0.435985803604126,1900,19
0.5065813064575195,2000,18
0.4876158237457275,2100,17
0.4887087345123291,2200,16
0.5493547916412354,2300,16
0.5528967380523682,2400,15
0.5790987014770508,2500,15
0.5626230239868164,2600,14
0.5407412052154541,2700,13
0.5828113555908203,2800,13
0.5915567874908447,2900,13
0.5782198905944824,3000,12
0.5419738292694092,3100,12
0.6938588619232178,3200,11
0.6049447059631348,3300,11
0.6164250373840332,3400,11
0.6666953563690186,3500,11
0.6718871593475342,3600,10
0.5353646278381348,3700,10
0.4956648349761963,3800,10
0.5434536933898926,3900,9
0.5810313224792479,4000,9
0.5442092418670654,4100,9
0.616971492767334,4200,9
0.5821826457977295,4300,9
0.5035948753356934,4400,8
0.5273506641387941,4500,8
0.6190965175628662,4600,8
0.5903232097625732,4700,8
0.6257975101470947,4800,8
0.5597748756408691,4900,8
0.5741517543792725,5000,8
1.0605392456054688,100,351
0.5821881294250488,200,176
0.6461715698242188,300,117
0.7110769748687744,400,88
0.4820089340209961,500,71
0.4568262100219727,600,59
0.4503550529479981,700,51
0.6468725204467773,800,44
0.5783720016479492,900,39
0.6032583713531494,1000,36
0.7608239650726318,1100,32
0.7483875751495361,1200,30
0.6084620952606201,1300,27
0.4990830421447754,1400,26
0.4968264102935791,1500,24
0.479238748550415,1600,22
0.5735025405883789,1700,21
0.5540943145751953,1800,20
0.5193443298339844,1900,19
0.7239677906036377,2000,18
0.5976626873016357,2100,17
0.7435517311096191,2200,16
0.6330122947692871,2300,16
0.6266562938690186,2400,15
0.5558285713195801,2500,15
0.5580606460571289,2600,14
0.5331571102142334,2700,13
0.4629068374633789,2800,13
0.4494540691375733,2900,13
0.4508056640625,3000,12
0.4889931678771973,3100,12
0.4692513942718506,3200,11
0.4535446166992188,3300,11
0.4471690654754639,3400,11
0.5610685348510742,3500,11
0.4582080841064453,3600,10
0.468390941619873,3700,10
0.4517335891723633,3800,10
0.5261030197143555,3900,9
0.4557149410247803,4000,9
0.4539618492126465,4100,9
0.4572679996490479,4200,9
0.4544460773468018,4300,9
0.4963111877441406,4400,8
0.4623942375183106,4500,8
0.4660601615905762,4600,8
0.4639334678649902,4700,8
0.4688172340393066,4800,8
0.4672918319702149,4900,8
0.4843196868896485,5000,8
0.7494301795959473,100,351
0.5196011066436768,200,176
0.48085474967956543,300,117
0.46445393562316895,400,88
0.43982934951782227,500,71
0.4356706142425537,600,59
0.43340229988098145,700,51
0.4360637664794922,800,44
0.43813014030456543,900,39
0.4386558532714844,1000,36
0.4375588893890381,1100,32
0.436525821685791,1200,30
0.4373345375061035,1300,27
0.43993592262268066,1400,26
0.4464733600616455,1500,24
0.44151973724365234,1600,22
0.4432227611541748,1700,21
0.47744059562683105,1800,20
0.44126224517822266,1900,19
0.4442927837371826,2000,18
0.4452390670776367,2100,17
0.45273518562316895,2200,16
0.45148682594299316,2300,16
0.45158910751342773,2400,15
0.4521677494049072,2500,15
0.4499547481536865,2600,14
0.44655728340148926,2700,13
0.4490389823913574,2800,13
0.44801878929138184,2900,13
0.4450862407684326,3000,12
0.45260071754455566,3100,12
0.45369672775268555,3200,11
0.4524655342102051,3300,11
0.4533841609954834,3400,11
0.4513437747955322,3500,11
0.4536011219024658,3600,10
0.6278436183929443,3700,10
0.45311999320983887,3800,10
0.48024725914001465,3900,9
0.46212172508239746,4000,9
0.4615340232849121,4100,9
0.4553802013397217,4200,9
0.45967602729797363,4300,9
0.460674524307251,4400,8
0.4572169780731201,4500,8
0.46267032623291016,4600,8
0.4576301574707031,4700,8
0.46890950202941895,4800,8
0.45844364166259766,4900,8
0.46116209030151367,5000,8
