time,size,num_batch
0.3804416656494141,100,201
0.28134632110595703,200,101
0.2584848403930664,300,67
0.2486670017242432,400,51
0.2455570697784424,500,41
0.2376735210418701,600,34
0.2361738681793213,700,29
0.2370314598083496,800,26
0.2361345291137696,900,23
0.2371337413787841,1000,21
0.24288153648376465,1100,19
0.2479555606842041,1200,17
0.24051713943481445,1300,16
0.2374002933502197,1400,15
0.2374885082244873,1500,14
0.2542188167572021,1600,13
0.2517690658569336,1700,12
0.2485466003417969,1800,12
0.26487278938293457,1900,11
0.2849407196044922,2000,11
0.2638516426086426,2100,10
0.24600601196289065,2200,10
0.24999356269836426,2300,9
0.2490243911743164,2400,9
0.24776411056518555,2500,9
0.2526938915252685,2600,8
0.2465176582336425,2700,8
0.24774694442749026,2800,8
0.2480475902557373,2900,7
0.2466754913330078,3000,7
0.24637651443481445,3100,7
0.2475593090057373,3200,7
0.2507123947143555,3300,7
0.2444884777069092,3400,6
0.2473130226135254,3500,6
0.2469711303710937,3600,6
0.2481522560119629,3700,6
0.2458088397979737,3800,6
0.2481560707092285,3900,6
0.24648261070251465,4000,6
0.27468180656433105,4100,5
0.2640101909637451,4200,5
0.27968764305114746,4300,5
0.26633310317993164,4400,5
0.2783722877502441,4500,5
0.2942714691162109,4600,5
0.2526500225067139,4700,5
0.2517883777618408,4800,5
0.2478492259979248,4900,5
0.2470529079437256,5000,5
0.3970947265625,100,201
0.2780351638793945,200,101
0.2579200267791748,300,67
0.251215934753418,400,51
0.2467551231384277,500,41
0.23847031593322754,600,34
0.23786067962646484,700,29
0.2355508804321289,800,26
0.2355110645294189,900,23
0.2406103610992432,1000,21
0.2427327632904053,1100,19
0.24936985969543454,1200,17
0.2446863651275635,1300,16
0.27219438552856445,1400,15
0.27683258056640625,1500,14
0.2604298591613769,1600,13
0.26770925521850586,1700,12
0.27767252922058105,1800,12
0.2562086582183838,1900,11
0.2961509227752685,2000,11
0.29001498222351074,2100,10
0.2730429172515869,2200,10
0.26877260208129883,2300,9
0.2727930545806885,2400,9
0.2550060749053955,2500,9
0.2874631881713867,2600,8
0.2582511901855469,2700,8
0.2689692974090576,2800,8
0.2657234668731689,2900,7
0.2566325664520264,3000,7
0.2789578437805176,3100,7
0.247852087020874,3200,7
0.2937178611755371,3300,7
0.2810158729553223,3400,6
0.2707185745239258,3500,6
0.2741279602050781,3600,6
0.28537511825561523,3700,6
0.2800607681274414,3800,6
0.2622635364532471,3900,6
0.2575216293334961,4000,6
0.2483835220336914,4100,5
0.2558679580688477,4200,5
0.2473278045654297,4300,5
0.25262975692749023,4400,5
0.2480194568634033,4500,5
0.2509751319885254,4600,5
0.2829856872558594,4700,5
0.2528362274169922,4800,5
0.2500495910644531,4900,5
0.24840283393859866,5000,5
0.38854265213012695,100,201
0.3007524013519287,200,101
0.28026485443115234,300,67
0.24807167053222656,400,51
0.2467653751373291,500,41
0.24758172035217285,600,34
0.23499131202697754,700,29
0.2547876834869385,800,26
0.2377185821533203,900,23
0.252500057220459,1000,21
0.25195860862731934,1100,19
0.2676074504852295,1200,17
0.24724221229553223,1300,16
0.25040316581726074,1400,15
0.254960298538208,1500,14
0.2576577663421631,1600,13
0.276904821395874,1700,12
0.2624361515045166,1800,12
0.2600212097167969,1900,11
0.2559633255004883,2000,11
0.2751121520996094,2100,10
0.2703261375427246,2200,10
0.2629423141479492,2300,9
0.24791741371154785,2400,9
0.25544047355651855,2500,9
0.25067615509033203,2600,8
0.24729251861572266,2700,8
0.2488551139831543,2800,8
0.24787020683288574,2900,7
0.2476050853729248,3000,7
0.267841100692749,3100,7
0.2605769634246826,3200,7
0.2484440803527832,3300,7
0.2483057975769043,3400,6
0.25603485107421875,3500,6
0.2514359951019287,3600,6
0.24529385566711426,3700,6
0.25006651878356934,3800,6
0.26124095916748047,3900,6
0.2532620429992676,4000,6
0.2813875675201416,4100,5
0.24934601783752441,4200,5
0.25182628631591797,4300,5
0.24518537521362305,4400,5
0.2868518829345703,4500,5
0.2810485363006592,4600,5
0.2634921073913574,4700,5
0.2677001953125,4800,5
0.2462327480316162,4900,5
0.24932098388671875,5000,5
