time,size,num_batch
0.19982552528381348,100,101
0.14773774147033691,200,51
0.1379861831665039,300,34
0.1335909366607666,400,26
0.14054179191589355,500,21
0.15951228141784668,600,17
0.141279935836792,700,15
0.12804698944091794,800,13
0.12742090225219727,900,12
0.13154840469360352,1000,11
0.23233842849731445,1100,10
0.23975300788879395,1200,9
0.13981866836547852,1300,8
0.12740445137023926,1400,8
0.13588666915893555,1500,7
0.13698482513427734,1600,7
0.1274850368499756,1700,6
0.1353461742401123,1800,6
0.13498544692993164,1900,6
0.1275787353515625,2000,6
0.14583396911621094,2100,5
0.15020465850830078,2200,5
0.13700294494628906,2300,5
0.12585735321044922,2400,5
0.12357378005981445,2500,5
0.12285733222961424,2600,4
0.12684369087219238,2700,4
0.1232125759124756,2800,4
0.1250927448272705,2900,4
0.1238560676574707,3000,4
0.12385439872741699,3100,4
0.12241864204406736,3200,4
0.1267406940460205,3300,4
0.1240549087524414,3400,3
0.13160181045532227,3500,3
0.14484238624572754,3600,3
0.12843918800354004,3700,3
0.12371301651000975,3800,3
0.12357616424560547,3900,3
0.12359094619750975,4000,3
0.12209272384643555,4100,3
0.12234044075012207,4200,3
0.1243443489074707,4300,3
0.1249825954437256,4400,3
0.12427401542663576,4500,3
0.12473535537719728,4600,3
0.12377285957336424,4700,3
0.12567925453186035,4800,3
0.13339018821716309,4900,3
0.12285494804382326,5000,3
0.2875199317932129,100,101
0.16379570960998535,200,51
0.1429891586303711,300,34
0.14163732528686526,400,26
0.1596219539642334,500,21
0.13565850257873535,600,17
0.12499141693115234,700,15
0.12357139587402345,800,13
0.12793612480163574,900,12
0.1251068115234375,1000,11
0.12490534782409668,1100,10
0.13042402267456055,1200,9
0.13330483436584473,1300,8
0.1267228126525879,1400,8
0.12543416023254395,1500,7
0.12584757804870605,1600,7
0.2516286373138428,1700,6
0.15497040748596191,1800,6
0.15520119667053225,1900,6
0.1343860626220703,2000,6
0.1298539638519287,2100,5
0.1379530429840088,2200,5
0.1322174072265625,2300,5
0.13737058639526367,2400,5
0.1312861442565918,2500,5
0.12461400032043456,2600,4
0.1294541358947754,2700,4
0.12871551513671875,2800,4
0.12640142440795898,2900,4
0.12477302551269533,3000,4
0.125654935836792,3100,4
0.12334012985229492,3200,4
0.12240910530090332,3300,4
0.12149262428283693,3400,3
0.1219019889831543,3500,3
0.12084054946899415,3600,3
0.12204647064208984,3700,3
0.12271571159362793,3800,3
0.12306880950927734,3900,3
0.12122559547424315,4000,3
0.13013243675231936,4100,3
0.13307762145996094,4200,3
0.13445734977722168,4300,3
0.13212251663208008,4400,3
0.1337594985961914,4500,3
0.13283348083496094,4600,3
0.13384699821472168,4700,3
0.13550806045532227,4800,3
0.12764310836791992,4900,3
0.12230849266052245,5000,3
0.29767584800720215,100,101
0.17590546607971191,200,51
0.14000940322875977,300,34
0.12999224662780762,400,26
0.12405824661254883,500,21
0.12384319305419922,600,17
0.12099170684814453,700,15
0.12944674491882324,800,13
0.1365189552307129,900,12
0.13785648345947266,1000,11
0.13556671142578125,1100,10
0.1302173137664795,1200,9
0.13203763961791992,1300,8
0.13729500770568848,1400,8
0.13324904441833496,1500,7
0.12693262100219727,1600,7
0.12552738189697266,1700,6
0.12946105003356934,1800,6
0.12325167655944824,1900,6
0.12284517288208008,2000,6
0.12113022804260254,2100,5
0.12671184539794922,2200,5
0.12154698371887207,2300,5
0.12298870086669922,2400,5
0.12172269821166992,2500,5
0.12087750434875488,2600,4
0.1259298324584961,2700,4
0.12256240844726562,2800,4
0.1303699016571045,2900,4
0.13497400283813477,3000,4
0.1316065788269043,3100,4
0.13262581825256348,3200,4
0.13047075271606445,3300,4
0.1267392635345459,3400,3
0.12462043762207031,3500,3
0.132368803024292,3600,3
0.12427425384521484,3700,3
0.12170982360839844,3800,3
0.12030220031738281,3900,3
0.12190818786621094,4000,3
0.11989212036132812,4100,3
0.12115788459777832,4200,3
0.12392640113830566,4300,3
0.11989498138427734,4400,3
0.12630033493041992,4500,3
0.13546991348266602,4600,3
0.13204121589660645,4700,3
0.1365494728088379,4800,3
0.13079595565795898,4900,3
0.13594579696655273,5000,3
